 G (u) +ADs- Tempo (ns) +ADs- 
3+ADs-5610+ADs-
2+ADs-6004+ADs-
2+ADs-7846+ADs-
2+ADs-8050+ADs-
3+ADs-9066+ADs-
5+ADs-15156+ADs-
2+ADs-15296+ADs-
5+ADs-15833+ADs-
3+ADs-16062+ADs-
3+ADs-22366+ADs-
6+ADs-24414+ADs-
5+ADs-30079+ADs-
7+ADs-30403+ADs-
6+ADs-30687+ADs-
5+ADs-30958+ADs-
4+ADs-31533+ADs-
6+ADs-33664+ADs-
7+ADs-33958+ADs-
6+ADs-34412+ADs-
5+ADs-36173+ADs-
3+ADs-36623+ADs-
8+ADs-37554+ADs-
8+ADs-38489+ADs-
7+ADs-40163+ADs-
3+ADs-40252+ADs-
2+ADs-42209+ADs-
8+ADs-43792+ADs-
8+ADs-44389+ADs-
3+ADs-44815+ADs-
6+ADs-48275+ADs-
4+ADs-50303+ADs-
6+ADs-51687+ADs-
10+ADs-54369+ADs-
8+ADs-55483+ADs-
6+ADs-55551+ADs-
6+ADs-56325+ADs-
6+ADs-56518+ADs-
8+ADs-57357+ADs-
5+ADs-57461+ADs-
6+ADs-57669+ADs-
6+ADs-60337+ADs-
7+ADs-60772+ADs-
2+ADs-61774+ADs-
7+ADs-62099+ADs-
8+ADs-63548+ADs-
5+ADs-68040+ADs-
7+ADs-73895+ADs-
8+ADs-76432+ADs-
8+ADs-80029+ADs-
8+ADs-82726+ADs-
7+ADs-85051+ADs-
11+ADs-86276+ADs-
10+ADs-88514+ADs-
11+ADs-96550+ADs-
7+ADs-99793+ADs-
7+ADs-100950+ADs-
10+ADs-100962+ADs-
9+ADs-101635+ADs-
10+ADs-103047+ADs-
9+ADs-103060+ADs-
8+ADs-106465+ADs-
8+ADs-106927+ADs-
11+ADs-107022+ADs-
7+ADs-108310+ADs-
8+ADs-113499+ADs-
10+ADs-115948+ADs-
12+ADs-118184+ADs-
11+ADs-119947+ADs-
11+ADs-124014+ADs-
9+ADs-126169+ADs-
8+ADs-130740+ADs-
10+ADs-131475+ADs-
12+ADs-133629+ADs-
12+ADs-137058+ADs-
7+ADs-137199+ADs-
9+ADs-137870+ADs-
6+ADs-146742+ADs-
10+ADs-147500+ADs-
10+ADs-148621+ADs-
14+ADs-150708+ADs-
6+ADs-152827+ADs-
11+ADs-153467+ADs-
9+ADs-154720+ADs-
11+ADs-157370+ADs-
11+ADs-158808+ADs-
9+ADs-161470+ADs-
11+ADs-161805+ADs-
12+ADs-165021+ADs-
13+ADs-165076+ADs-
11+ADs-165344+ADs-
12+ADs-165636+ADs-
9+ADs-165815+ADs-
11+ADs-167603+ADs-
10+ADs-168179+ADs-
11+ADs-168906+ADs-
8+ADs-169776+ADs-
12+ADs-171194+ADs-
11+ADs-174516+ADs-
14+ADs-175429+ADs-
13+ADs-176202+ADs-
13+ADs-176549+ADs-
12+ADs-177247+ADs-
10+ADs-178799+ADs-
16+ADs-179643+ADs-
12+ADs-180555+ADs-
8+ADs-184135+ADs-
11+ADs-184694+ADs-
11+ADs-186549+ADs-
15+ADs-187184+ADs-
12+ADs-189439+ADs-
12+ADs-190290+ADs-
11+ADs-190931+ADs-
8+ADs-193039+ADs-
10+ADs-194568+ADs-
11+ADs-196811+ADs-
9+ADs-196880+ADs-
11+ADs-199365+ADs-
11+ADs-204429+ADs-
11+ADs-208005+ADs-
10+ADs-211739+ADs-
11+ADs-214316+ADs-
6+ADs-215251+ADs-
11+ADs-215691+ADs-
13+ADs-217355+ADs-
12+ADs-217514+ADs-
15+ADs-219581+ADs-
12+ADs-226161+ADs-
15+ADs-228120+ADs-
14+ADs-229799+ADs-
11+ADs-230569+ADs-
13+ADs-230738+ADs-
12+ADs-235142+ADs-
12+ADs-241112+ADs-
10+ADs-242663+ADs-
9+ADs-249272+ADs-
12+ADs-252834+ADs-
10+ADs-258913+ADs-
12+ADs-261911+ADs-
9+ADs-267367+ADs-
13+ADs-267453+ADs-
7+ADs-271613+ADs-
15+ADs-273872+ADs-
15+ADs-274969+ADs-
11+ADs-275435+ADs-
12+ADs-278399+ADs-
13+ADs-279325+ADs-
14+ADs-284022+ADs-
12+ADs-284350+ADs-
11+ADs-284498+ADs-
9+ADs-285206+ADs-
11+ADs-287379+ADs-
13+ADs-293908+ADs-
11+ADs-294763+ADs-
13+ADs-296361+ADs-
12+ADs-298843+ADs-
